id_hogar,id_persona,es_elegible_desde_la_cuna,es_elegible_mi_beca_para_empezar,es_elegible_beca_rita_cetina,es_elegible_beca_benito_juarez,es_elegible_jovenes_escribiendo_el_futuro,es_elegible_jovenes_construyendo_futuro,es_elegible_seguro_desempleo_cdmx,es_elegible_ingreso_ciudadano_universal,es_elegible_pension_mujeres_bienestar,es_elegible_imss_bienestar,es_elegible_inea,es_elegible_leche_bienestar,es_elegible_pension_adultos_mayores
2780021,27800214,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2780022,27800221,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780022,27800222,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
2780023,27800231,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780023,27800232,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780026,27800261,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780027,27800271,no,no,no,no,no,no,no,no,no,no,no,no,no
2780027,27800272,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2780027,27800273,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2780027,27800274,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2780028,27800281,yes,no,no,no,no,no,no,no,no,no,no,yes,no
2780028,27800282,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780029,27800291,no,no,no,no,no,no,no,no,no,no,no,no,no
2780029,27800292,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780029,27800293,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780030,27800301,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780030,27800302,no,no,no,no,no,no,no,no,yes,no,no,yes,no
2780030,27800303,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780030,27800304,no,yes,yes,no,no,no,no,no,no,yes,no,yes,no
2780031,27800311,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780031,27800312,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780031,27800313,no,no,no,no,no,no,no,no,no,yes,,yes,no
2780031,27800314,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
2780031,27800315,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2780036,27800361,no,no,no,no,no,no,no,no,no,no,no,no,no
2780036,27800362,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no
2780036,27800363,no,no,no,yes,yes,no,no,no,no,yes,no,no,no
2780036,27800364,no,no,yes,yes,no,no,no,no,no,no,no,no,no
2780036,27800365,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780037,27800371,no,no,no,no,no,no,yes,no,no,yes,no,no,no
2780037,27800372,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2780037,27800373,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780037,27800374,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780037,27800375,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780037,27800376,no,no,no,no,no,no,no,no,no,yes,,yes,no
2780037,27800377,yes,no,no,no,no,no,no,no,no,yes,no,yes,no
2780041,27800411,no,no,no,no,no,no,no,no,no,no,no,no,no
2780041,27800412,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780041,27800413,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2780041,27800414,yes,no,no,no,no,no,no,no,no,yes,,yes,no
2780041,27800415,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
2780041,27800416,no,no,no,no,no,no,no,no,no,no,no,yes,yes
2780044,27800441,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780044,27800442,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780044,27800443,no,no,no,no,no,no,yes,no,no,yes,no,no,no
2780047,27800471,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2780047,27800472,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780047,27800473,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no
2780047,27800474,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
2780047,27800475,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2780047,27800476,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780047,27800477,no,no,no,no,no,no,no,no,no,no,no,no,no
2780053,27800531,no,no,no,no,no,no,no,no,no,no,no,no,no
2780053,27800532,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780055,27800551,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780055,27800552,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780056,27800561,no,no,no,no,no,no,no,no,no,no,no,no,no
2780056,27800562,no,no,yes,yes,no,no,no,no,no,no,no,no,no
2780061,27800611,no,no,no,no,no,no,no,no,no,no,no,no,no
2780061,27800612,no,no,no,no,no,no,no,no,no,no,no,no,no
2780061,27800613,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
2780061,27800614,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2780061,27800615,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780062,27800621,no,no,no,no,no,no,no,no,no,no,no,no,no
2780062,27800622,no,no,no,no,no,no,no,no,no,no,no,no,no
2780062,27800623,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2780064,27800641,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780064,27800642,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780066,27800661,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2780066,27800662,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780066,27800663,no,no,no,no,no,no,no,no,no,no,no,no,no
2780066,27800664,no,no,no,no,no,no,no,no,no,no,,yes,no
2780067,27800671,no,no,no,no,no,no,no,no,no,no,no,no,no
2780067,27800672,no,no,no,no,no,no,no,no,no,no,no,no,no
2780067,27800673,no,no,no,yes,yes,no,no,no,no,no,no,no,no
2780067,27800674,no,no,yes,yes,yes,no,no,no,no,no,no,no,no
2780067,27800675,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2780068,27800681,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780068,27800682,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2780068,27800683,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780068,27800684,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780069,27800691,no,no,no,no,no,no,yes,no,no,no,no,no,no
2780069,27800692,no,no,no,no,no,no,no,no,no,no,no,no,no
2780069,27800693,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2780069,27800694,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2780072,27800721,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780072,27800722,no,no,no,no,no,no,no,no,no,no,no,no,no
2780072,27800723,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780072,27800724,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780072,27800725,no,no,no,no,no,no,no,no,no,no,,yes,no
2780072,27800726,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2780072,27800727,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780073,27800731,no,no,no,no,no,no,yes,no,no,no,yes,no,no
2780073,27800732,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780073,27800733,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780074,27800741,no,no,no,no,no,no,no,no,no,no,no,no,no
2780074,27800742,no,no,no,no,no,no,no,no,no,no,no,no,no
2780074,27800743,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780074,27800744,no,no,no,no,no,no,no,no,no,no,no,no,no
2780074,27800745,no,yes,yes,no,no,no,no,no,no,no,no,yes,no
2780078,27800781,no,no,no,no,no,no,no,no,no,no,no,no,no
2780078,27800782,no,no,no,no,no,no,no,no,no,no,no,no,no
2780078,27800783,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780078,27800784,no,no,yes,no,no,no,no,no,no,no,no,yes,no
2780078,27800785,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780081,27800811,no,no,no,no,no,no,no,no,yes,no,yes,yes,no
2780081,27800812,no,no,no,no,no,no,no,no,no,no,no,yes,yes
2780081,27800813,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780083,27800831,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780083,27800832,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780083,27800833,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2780083,27800834,yes,no,no,no,no,no,no,no,no,yes,,yes,no
2780084,27800841,no,no,no,no,no,no,no,no,yes,yes,no,yes,no
2780084,27800842,no,no,yes,yes,no,no,no,no,no,no,no,no,no
2780085,27800851,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780085,27800852,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780085,27800853,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780085,27800854,no,yes,no,no,no,no,no,no,no,yes,no,yes,no
2780086,27800861,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780086,27800862,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
2780087,27800871,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780087,27800872,no,no,no,no,no,no,no,no,no,no,no,no,no
2780087,27800873,no,no,no,no,no,no,no,no,no,no,no,no,no
2780087,27800874,no,no,no,no,no,no,no,no,no,no,,yes,no
2780088,27800881,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780088,27800882,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780088,27800883,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780088,27800884,no,no,no,no,no,yes,yes,no,no,yes,no,no,no
2780092,27800921,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780092,27800922,no,no,no,no,no,no,no,no,no,no,no,yes,yes
2780092,27800923,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780092,27800924,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780092,27800925,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no
2780092,27800926,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no
2780093,27800931,no,no,no,no,no,no,no,no,no,no,no,no,no
2780093,27800932,no,no,no,no,no,no,no,no,no,no,no,no,no
2780093,27800933,no,yes,no,no,no,no,no,no,no,no,no,yes,no
2780093,27800934,yes,yes,no,no,no,no,no,no,no,no,no,yes,no
2780095,27800951,no,no,no,no,no,no,no,no,no,no,yes,yes,yes
2780095,27800952,no,no,no,no,no,no,no,no,no,no,yes,no,no
2780096,27800961,no,no,no,no,no,no,no,no,no,no,yes,yes,no
2780096,27800962,no,no,no,no,no,no,no,no,no,no,no,no,no
2780096,27800963,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780098,27800981,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780098,27800982,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2780098,27800983,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780098,27800984,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780098,27800985,no,no,no,no,no,no,no,no,no,yes,yes,no,no
2780099,27800991,no,no,no,no,no,yes,yes,no,no,yes,yes,no,no
2780099,27800992,no,no,no,no,no,no,no,no,no,yes,no,no,no
2780099,27800993,no,no,no,no,no,no,no,no,no,no,no,yes,no
2780099,27800994,no,no,no,no,no,no,no,no,no,,no,yes,no
2780099,27800995,no,no,no,no,no,no,no,no,no,,no,yes,no
2780100,27801001,no,no,no,no,no,no,no,yes,no,no,no,no,no
2780102,27801021,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2780102,27801022,no,no,no,no,no,no,no,no,no,yes,no,no,no
2782377,27823771,no,no,no,no,no,no,no,no,no,yes,no,no,no
2782377,27823772,no,no,no,no,no,no,no,no,no,yes,no,no,no
2782377,27823773,no,no,yes,no,no,no,no,no,no,yes,no,yes,no
2782377,27823774,no,no,yes,yes,no,no,no,no,no,yes,no,no,no
2782377,27823775,no,no,no,no,no,no,no,no,no,yes,no,no,no
2782378,27823781,no,no,no,no,no,no,no,no,no,yes,no,yes,no
2782378,27823782,no,no,no,no,no,no,no,no,no,,yes,yes,yes
2782378,27823783,no,no,no,no,no,no,no,no,no,yes,yes,yes,no
2782378,27823784,no,no,no,no,no,no,no,no,no,no,no,no,no
2782378,27823785,no,no,no,no,no,no,no,no,no,yes,no,no,no
2782378,27823786,no,no,no,no,no,no,no,no,no,no,no,no,no
2782378,27823787,no,no,no,no,no,no,no,no,no,,,yes,yes
2782378,27823788,no,no,no,no,no,no,no,no,no,,,yes,yes
2782378,27823789,no,no,no,no,no,no,no,no,no,,yes,yes,yes
2782378,278237810,no,no,no,no,no,no,no,no,no,,yes,yes,yes
2782380,27823801,no,no,no,no,no,no,no,no,no,yes,no,no,no
